bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv567_f0_n0,A,10352,0.4330127018922193,48,3.8769109955151593,7.463709332374469,-1.5322132726057467
mv_f0_lv36_f0_n25,A,4522,0.433,48,3.876879259408986,7.947298756909474,-1.7442624786089371
mv_f0_lv584_f0_c23,A,10609,0.433,48,3.876868326010159,7.826663113806273,-1.5809758110690926
mv_f0_lv248_f2_n4,A,6728,0.433,48,3.8768623073703714,8.145711863783559,-1.9051002828052817
mv_f0_lv584_f0_n23,A,10608,0.433,48,3.8767768740544484,7.825479037013328,-1.5808107202787847
mv_f0_lv567_f0_n1,A,10354,0.4330127018922193,48,3.876706956436363,7.468404906519562,-1.5317431503662051
mv_f0_lv438_f0_n14,A,8690,0.433,48,3.8766179557831144,8.221285191247723,-1.6353867888170752
mv_f0_lv455_f1_n5,A,9128,0.433,48,3.876547422522812,7.761813372491602,-1.7811615041745188
mv_f0_lv567_busbar,A,4193,0.4330127018922193,48,3.8765123192296786,7.456427255187245,-1.5322394743258296
mv_f0_lv455_f1_c5,A,9129,0.433,48,3.8765064841573085,7.758904141571172,-1.7874211241313203
mv_f0_lv584_f0_n12,A,10586,0.433,48,3.876434763098283,7.85451854027068,-1.5694099800471044
mv_f0_lv455_f0_n27,A,9092,0.433,48,3.8763451898433363,7.934754292074506,-1.8468351972184316
mv_f0_lv248_f2_c4,A,6729,0.433,48,3.876269033684147,8.148339346237263,-1.9083448396776965
mv_f0_lv438_f0_c14,A,8691,0.433,48,3.8762054267673083,8.223728269410223,-1.635666464570373
mv_f0_lv63_f0_n0,A,4804,0.433,48,3.8761775454501177,7.694659842466316,-1.6617821947849187
mv_f0_lv196_f0_n5,A,5986,0.4330127018922193,48,3.87610682621372,7.744265585461976,-1.7652008824289431
mv_f0_lv248_f2_c8,A,6737,0.433,48,3.875819078203189,8.116494948104704,-1.8830352381715414
mv_f0_lv584_f0_n13,A,10588,0.433,48,3.875724838152139,7.846954745955349,-1.5674518475786987
mv_f0_lv584_f0_n24,A,10610,0.433,48,3.8756449751600095,7.823256747763274,-1.581449900515669
mv_f0_lv48_f0_c39,A,4687,0.433,48,3.87562298616607,9.218700980220342,-1.6343343390294027
mv_f0_lv48_f0_c30,A,4669,0.433,48,3.8753967617058884,9.136878882087329,-1.638529589249482
mv_f0_lv48_f0_n30,A,4668,0.433,48,3.875388443482239,9.136611347092268,-1.638648087562139
mv_f0_lv48_f0_n16,A,4640,0.433,48,3.8753589103292136,8.611716616427541,-1.6421138401204882
mv_f0_lv63_busbar,A,3689,0.433,48,3.8752801069435807,7.686818623721224,-1.6607129195029469
mv_f0_lv584_f0_c25,A,10613,0.433,48,3.875114657277494,7.8217326351674945,-1.5833736155748621
mv_f0_lv584_f0_n25,A,10612,0.433,48,3.8750673717922255,7.820769569034596,-1.5825490872883883
mv_f0_lv453_f0_c0,A,9031,0.433,48,3.8749918942791104,7.461259198584712,-1.5881590094833336
