bus_name,phase,pp_bus_idx,vn_kv,N,MAPE_%,Max_%,MeanSigned_%
mv_f0_lv662_f0_c0,A,11341,0.4156921938165305,39,14.858531637657252,25.028586788797384,-14.858531637657252
mv_f0_lv662_f0_n1,A,11342,0.4156921938165305,39,14.856008644121399,24.918501802959348,-14.856008644121399
mv_f0_lv367_f0_n0,A,7770,0.4156921938165305,39,14.85202314531593,23.21344642047351,-14.85202314531593
mv_f0_lv662_f0_n0,A,11340,0.4156921938165305,39,14.844197656943388,24.889957426017045,-14.844197656943388
mv_f0_lv367_busbar,A,3993,0.4156921938165305,39,14.837605371896952,23.179523719460388,-14.837605371896952
mv_f0_lv662_busbar,A,4288,0.4156921938165305,39,14.827847184856536,24.817476003805364,-14.827847184856536
mv_f0_lv673_f0_c0,A,11419,0.4156921938165305,39,14.679582511275967,21.799162213833675,-14.679582511275967
mv_f0_lv480_f0_c1,A,9521,0.4156921938165305,39,14.645438277717794,23.674935495928654,-14.645438277717794
mv_f0_lv673_f0_n0,A,11418,0.4156921938165305,39,14.637088914393631,21.733085001633743,-14.637088914393631
mv_f0_lv480_f0_c0,A,9519,0.4156921938165305,39,14.63237847824575,23.63068003813929,-14.63237847824575
mv_f0_lv480_f0_n1,A,9520,0.4156921938165305,39,14.63098298223446,23.62358636632309,-14.63098298223446
mv_f0_lv480_f0_n0,A,9518,0.4156921938165305,39,14.62639889060032,23.607311954852445,-14.62639889060032
mv_f0_lv673_busbar,A,4299,0.4156921938165305,39,14.623618252993529,21.712165419519803,-14.623618252993529
mv_f0_lv480_busbar,A,4106,0.4156921938165305,39,14.619919795152263,23.58363802646089,-14.619919795152263
mv_f0_lv593_f0_c0,A,10705,0.4156921938165305,39,14.59891128659874,24.248954916520653,-14.59891128659874
mv_f0_lv593_f0_n0,A,10704,0.4156921938165305,39,14.59150175338532,24.232126471781363,-14.59150175338532
mv_f0_lv593_busbar,A,4219,0.4156921938165305,39,14.59037655902368,24.2125536344341,-14.59037655902368
mv_f0_lv593_f0_n1,A,10706,0.4156921938165305,39,14.590273495646574,24.24637679896127,-14.590273495646574
mv_f0_lv61_f0_c5,A,4801,0.4330127018922193,39,14.588881441370527,26.33121603577026,-14.588881441370527
mv_f0_lv593_f0_c1,A,10707,0.4156921938165305,39,14.586377931811288,24.291367177661048,-14.586377931811288
mv_f0_lv61_f0_c4,A,4799,0.4330127018922193,39,14.584364582837962,26.302244950262388,-14.584364582837962
mv_f0_lv61_f0_n5,A,4800,0.4330127018922193,39,14.57314396356629,26.29883603193729,-14.57314396356629
mv_f0_lv61_f0_n4,A,4798,0.4330127018922193,39,14.5681548178367,26.288572957589988,-14.5681548178367
mv_f0_lv61_f0_c2,A,4795,0.4330127018922193,39,14.559587001296292,26.2655389719896,-14.559587001296292
mv_f0_lv61_f0_n3,A,4796,0.4330127018922193,39,14.55802606277872,26.273984450914483,-14.55802606277872
mv_f0_lv61_f0_c3,A,4797,0.4330127018922193,39,14.551905004569688,26.321336416624874,-14.551905004569688
mv_f0_lv61_f0_n2,A,4794,0.4330127018922193,39,14.549841681975131,26.24440578721663,-14.549841681975131
mv_f0_lv61_f0_c1,A,4793,0.4330127018922193,39,14.540317863397721,26.25104396884613,-14.540317863397721
mv_f0_lv61_f0_n1,A,4792,0.4330127018922193,39,14.538571318403179,26.208168727945463,-14.538571318403179
