bus_name,pp_bus_idx,N,MAPE_%,Max_%,MeanSigned_%,MAE_pu,MaxAbsDiff_pu
mv_f0_lv376_f0_c13,9957,48,11.141566186085617,15.930805674663215,-11.141566186085617,0.11625833664509815,0.16579062588725002
mv_f0_lv376_f0_n13,9956,48,11.141327115401218,15.927287712887646,-11.141327115401218,0.11626008279110173,0.1657566007438872
mv_f0_lv522_f0_n1,11702,48,11.138972593644914,16.389148498365287,-11.138972593644914,0.11556991837111945,0.17302050654237566
mv_f0_lv262_f0_c0,7849,48,11.138321334275252,17.075032478840292,-11.138321334275252,0.11723086184304321,0.18251750052341287
mv_f0_lv376_f0_c12,9955,48,11.13809903031254,15.912451027904359,-11.13809903031254,0.11625342249214717,0.16566325800971726
mv_f0_lv376_f0_n12,9954,48,11.136522425647115,15.911412829648397,-11.136522425647115,0.11624182325043304,0.16566068607368967
mv_f0_lv376_f0_c11,9953,48,11.133325491321239,15.897690659627049,-11.133325491321239,0.1162336164023164,0.16557183620790583
mv_f0_lv376_f0_n11,9952,48,11.131106629427011,15.895157223244638,-11.131106629427011,0.11621902945416508,0.165563859002144
mv_f0_lv266_busbar,4100,48,11.130849858842808,16.65021252812427,-11.130849858842808,0.11453763967284782,0.17282338574709677
mv_f0_lv376_f0_c10,9951,48,11.124861381851312,15.877918012516712,-11.124861381851312,0.11619044532820964,0.1654630308448276
mv_f0_lv376_f0_n10,9950,48,11.12484685697414,15.877916701327841,-11.12484685697414,0.11619071555062326,0.1654636780158839
mv_f0_lv522_f0_c0,11701,48,11.123999583895062,16.362873025526866,-11.123999583895062,0.11538663012750054,0.17267842898967467
mv_f0_lv266_f0_n0,7858,48,11.122350091283655,16.637424584486148,-11.122350091283655,0.11443359194869951,0.1726528991410412
mv_f0_lv361_busbar,4195,48,11.120816699828728,17.008436820509804,-11.120816699828728,0.11580383347199497,0.18004693201020305
mv_f0_lv376_f0_c9,9949,48,11.118674915401364,15.862337991482443,-11.118674915401364,0.11616222486000356,0.16538004587039068
mv_f0_lv376_f0_n9,9948,48,11.118585851549128,15.860696572459993,-11.118585851549128,0.11616251701099112,0.16536380362850778
mv_f0_lv361_f0_n0,9840,48,11.117703995519454,17.009212830342,-11.117703995519454,0.1157649008919549,0.18004900030798499
mv_f0_lv522_f0_c1,11703,48,11.115553174452748,16.382032862074418,-11.115553174452748,0.11528513294367865,0.17292737658477275
mv_f0_lv376_f0_c8,9947,48,11.112567028250487,15.84424747151534,-11.112567028250487,0.11613187915136765,0.1652638208316901
mv_f0_lv366_busbar,4200,48,11.112529700737932,16.7383520645656,-11.112529700737932,0.11587237606510564,0.17734154731628105
mv_f0_lv376_f0_n8,9946,48,11.112296167546566,15.842864818643433,-11.112296167546566,0.11613445737372892,0.16525772566135422
mv_f0_lv366_f0_n0,9880,48,11.110363276192926,16.73817106474561,-11.110363276192926,0.11584542169802105,0.17733545083168545
